lang	dem	synt_pos	anim	role	anaphor_device	anaphor_form	anaphor_referent	anaphor_start	anaphor_end	anaphor_sentence_transcription	anaphor_sentence_translation	filename	length_words
mhb	DIST	INDEP	ANIM	protagonist	DIST	Itis	boy	113.28959545697583	113.61886722521555	Itis itti darʔes kumak baq'ib ʜaˤbal urtaq' lebre itija ittedi išːabaˤʜ q'uwe,	Ему их собрать помогли три друга,которые шли навстречу,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	itti	pears	113.64520896667473	113.83399144713218	Itis itti darʔes kumak baq'ib ʜaˤbal urtaq' lebre itija ittedi išːabaˤʜ q'uwe,	Ему их собрать помогли три друга,которые шли навстречу,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittilini	boys	119.03994865974595	119.39775731456645	uʔuu ʜaˤbal uršːi lebre, ittilini kumak baq'ib itti sedaq'as eee darʔes.	три мальчика было, они помогли их собрать.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	itti	pears	119.96911123652735	120.32911503646945	uʔuu ʜaˤbal uršːi lebre, ittilini kumak baq'ib itti sedaq'as eee darʔes.	три мальчика было, они помогли их собрать.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	it ra	pears	124.14266741435252	124.41925569967387	Uuʔuu, darʔile it ra bicile it ʡaˤrq'uwe lewre,	Собрав их полный он ехал,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	125.20889175310384	125.45255286160123	Uuʔuu, darʔile it ra bicile it ʡaˤrq'uwe lewre,	Собрав их полный он ехал,	mhb_pears_mjs_2.TextGrid	388
mhb	MED	INDEP	ANIM	protagonist	MED	helь	boy	128.66261836650366	128.97432897377058	heldijaʁle ca=ca uršːilize gub iteb helь uršːi ra lewre raketkaličew išʔоn pinpоngla iš maˤčik išʔоn se hawali irhоnči,	тогда этот мальчик увидел его, у этого мальчика была ракетка, как от бадминтона,	mhb_pears_mjs_2.TextGrid	388
mhb	MED	ADNOM	ANIM	secondary character	MED_NP	helь uršːi ra	boy1	129.01530990934177	129.29409333978472	heldijaʁle ca=ca uršːilize gub iteb helь uršːi ra lewre raketkaličew išʔоn pinpоngla iš maˤčik išʔоn se hawali irhоnči,	тогда этот мальчик увидел его, у этого мальчика была ракетка, как от бадминтона,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	secondary character	DIST	itize	boy1	134.3725441707368	134.67986448776054	itize bargib itija šlaˤpa museb, het šlaˤpa ra χile ʡaˤšwaˤqile šlaˤpala weʡišu wak'ibijaʁle itini itilis gib ʜaˤbal qʷarʔb.	он нашел его шляпу на полу,и отдал хозяину, а тот ему, когда он пришел, дал три груши.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	boy	134.9674284986899	135.2176750425521	itize bargib itija šlaˤpa museb, het šlaˤpa ra χile ʡaˤšwaˤqile šlaˤpala weʡišu wak'ibijaʁle itini itilis gib ʜaˤbal qʷarʔb.	он нашел его шляпу на полу,и отдал хозяину, а тот ему, когда он пришел, дал три груши.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	het šlaˤpa ra	hat	135.87605680927567	136.4138673640672	itize bargib itija šlaˤpa museb, het šlaˤpa ra χile ʡaˤšwaˤqile šlaˤpala weʡišu wak'ibijaʁle itini itilis gib ʜaˤbal qʷarʔb.	он нашел его шляпу на полу,и отдал хозяину, а тот ему, когда он пришел, дал три груши.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itini	boy	139.79818798579993	140.12526460891803	itize bargib itija šlaˤpa museb, het šlaˤpa ra χile ʡaˤšwaˤqile šlaˤpala weʡišu wak'ibijaʁle itini itilis gib ʜaˤbal qʷarʔb.	он нашел его шляпу на полу,и отдал хозяину, а тот ему, когда он пришел, дал три груши.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	secondary character	DIST	itilis	boy1	140.14941120525563	140.3996577491178	itize bargib itija šlaˤpa museb, het šlaˤpa ra χile ʡaˤšwaˤqile šlaˤpala weʡišu wak'ibijaʁle itini itilis gib ʜaˤbal qʷarʔb.	он нашел его шляпу на полу,и отдал хозяину, а тот ему, когда он пришел, дал три груши.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	Heti qʷarʔbera	pears	141.67099334860862	142.32075630460167	Heti qʷarʔbera dukuwe itti uršbe itedi it'ebaˤʜ q'uwe lebre,	Эти груши кушая, эти мальчики шли по дороге,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	itti uršbe	boys	142.58417371919344	143.06710564594505	Heti qʷarʔbera dukuwe itti uršbe itedi it'ebaˤʜ q'uwe lebre,	Эти груши кушая, эти мальчики шли по дороге,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	ANIM	protagonist	DIST_COMPLEX_NP	iče migilličela čewwarcuri it adamilize	man	144.76801957567184	146.8774461910237	iče migilličela čewwarcuri it adamilize ħabargib it garzinka,	с лестницы слезший мужчина не нашел корзину,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	it garzinka	basket	147.36527675185994	147.8965018712867	iče migilličela čewwarcuri it adamilize ħabargib it garzinka,	с лестницы слезший мужчина не нашел корзину,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it=it	man	149.72320918654185	149.9097965218777	ħabargibijaʁle it=it ħulewizur it=itti ʜaˤballa uršbezer kʷer=kʷeduculle lele ca ca qʷare	когда не нашел, он посмотрел и увидел , что у троих мальчиков было по одной груше.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it=itti ʜaˤballa uršbezer	boys	150.67298298734457	151.65421285669893	ħabargibijaʁle it=it ħulewizur it=itti ʜaˤballa uršbezer kʷer=kʷeduculle lele ca ca qʷare	когда не нашел, он посмотрел и увидел , что у троих мальчиков было по одной груше.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itis	man	155.00351900299	155.2405946761226	Hanna itis sija určebikibaˤlla ʡaˤj.	Теперь он о че то подумал...	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	itti uršbejni	boys	158.21644716844918	158.71694025617356	Uuʔuu. itti uršbejni itela qʷarʔ asib ile bikibilю ʡaˤj,ili sunela biʡuwe ili bikibilю ʡaˤj, sija určebikibilю ʡaˤj,	Эти мальчики груши взяли что ли подумал, или они их украли,	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itini	man	165.76828713219493	166.06902201385387	nо ʡaˤχil adami wargak'a itini se ħabaq'ile bakьas ʡaˤj itti uršbe.	но если он хороший человек, он им ничего не сделал.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	itti uršbe	boys	167.11610623685618	167.62757505018854	nо ʡaˤχil adami wargak'a itini se ħabaq'ile bakьas ʡaˤj itti uršbe.	но если он хороший человек, он им ничего не сделал.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	Itilis	man	167.9654656291588	168.18498014131862	Itilis ʡaˤla ħulewizur ʡaˤj it, garzinka ħabargibijahle.	За ними вслед посмотрел он, когда корзину не нашел.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boys	169.06084304483628	169.30450415333365	Itilis ʡaˤla ħulewizur ʡaˤj it, garzinka ħabargibijahle.	За ними вслед посмотрел он, когда корзину не нашел.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it wišt'ajli uršːilini	boy	171.3476360713	172.25642615164165	Nо it wišt'ajli uršːilini it se arχulahle nab bikib itija uršːi gо it ile hačam.	Но, когда этот маленький мальчик это забирал, мне показал, что он его мальчик.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	INANIM	secondary character	DIST	it	basket	172.4818506543662	172.73209719822842	Nо it wišt'ajli uršːilini it se arχulahle nab bikib itija uršːi gо it ile hačam.	Но, когда этот маленький мальчик это забирал, мне показал, что он его мальчик.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	man	173.64135160901125	173.86964670165747	Nо it wišt'ajli uršːilini it se arχulahle nab bikib itija uršːi gо it ile hačam.	Но, когда этот маленький мальчик это забирал, мне показал, что он его мальчик.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	174.37892036986824	174.53258052838012	Nо it wišt'ajli uršːilini it se arχulahle nab bikib itija uršːi gо it ile hačam.	Но, когда этот маленький мальчик это забирал, мне показал, что он его мальчик.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	man	176.26801145676794	176.42167161527982	ʡaˤraʁa it iteb ħabargile aršum ħulewilzes waʔibijaʁ..., uʔuuʔu dize arhira itija sunela uršːi it ħaʔubdeš.	Потом, когда он его там не нашел, начал смотреть вокруг,я поняла, что он не его сын.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	iteb	boy	176.48752596892777	176.71582106157396	ʡaˤraʁa it iteb ħabargile aršum ħulewilzes waʔibijaʁ..., uʔuuʔu dize arhira itija sunela uršːi it ħaʔubdeš.	Потом, когда он его там не нашел, начал смотреть вокруг,я поняла, что он не его сын.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	man	179.3675563684646	179.64414465378596	ʡaˤraʁa it iteb ħabargile aršum ħulewilzes waʔibijaʁ..., uʔuuʔu dize arhira itija sunela uršːi it ħaʔubdeš.	Потом, когда он его там не нашел, начал смотреть вокруг,я поняла, что он не его сын.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	boy	180.16658919272635	180.3465910926974	ʡaˤraʁa it iteb ħabargile aršum ħulewilzes waʔibijaʁ..., uʔuuʔu dize arhira itija sunela uršːi it ħaʔubdeš.	Потом, когда он его там не нашел, начал смотреть вокруг,я поняла, что он не его сын.	mhb_pears_mjs_2.TextGrid	388
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittija	man	26.922845077142043	27.3267517795161	ittija ʁʷet' burgareʡaˤj it	его дерево наверно оно было.	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	INANIM	secondary character	DIST	it	tree	27.780472470256633	28.293874279977253	ittija ʁʷet' burgareʡaˤj it	его дерево наверно оно было.	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	protagonist	MED	illini	man	33.85698724110912	34.17368153948499	illini qʷaˤrʔbe dirʔuwe buʔubi rač	он груши которые собирал корзины.	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	protagonist	MED	il	man	35.84945670421424	35.97677512126693	il lewre,	Он был,	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	protagonist	MED	illini	man	41.98266209217637	42.21973776530897	dirʔuwe lelle illini surleħe,	Собирал он в подол,	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	INDEP	ANIM	protagonist	PROX	išija	man	50.34004043425597	50.80980149027797	ʡaˤraʁa, k'ʷijal rač lebre išija bic'ile,	Потом, две корзины были его уже наполнены,	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	secondary character	MED	il	man2	63.68239193524479	63.883762725140535	χaˤrʔudi ʡaˤraˤq'un il,	мимо прошел он,	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	secondary character	MED	illini	man2	64.66899226079579	65.04655722171067	illebadala qʷaˤrʔra illini as-ħasib	оттуда грушу тоже он не взял.	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	ADNOM	ANIM	protagonist	PROX_COMPLEX_NP	iš qʷaˤrʔbe diq'ančilize	man	67.77809650669201	69.38861071863907	iš qʷaˤrʔbe diq'ančilize il gʷara-ħagub	Этот собирающий груши его тоже не заметил.	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	secondary character	MED	il	man2	69.38861071863907	69.58178348933971	iš qʷaˤrʔbe diq'ančilize il gʷara-ħagub	Этот собирающий груши его тоже не заметил.	mhb_pears_ptm_8.TextGrid	311
mhb	MED	ADNOM	ANIM	protagonist	MED_NP	hel urši	boy	75.14300966923815	75.74886972279926	hel urši lisibit'ičela čewra warculle,	этот мльчик с велосипеда тоже слез,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	boy	82.83199676996811	83.41825852850941	hačam ittini cak'ʷijal qʷaˤrʔ asiša ile lewre	сначала он одну-две груши возьму думал	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	boy	89.04080956380739	89.67301135882765	ʡaˤraʁalla ittini cenħebal rač lisibit'la garaq'era bixile	потом все-таки он всю корзину на перед велосипеда тоже поставил	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	INDEP	ANIM	protagonist	PROX	išis	boy	96.89613497004608	97.22101644804259	ca zamajzer huneče dikib išis lisibit'ičer ca dursi,	и в одно время встретил он на велосипеде одну девочку,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	secondary character	DIST	ittis	girl	101.83262104194687	102.08430983722802	ittis ʡaˤlla ħule,	за ней смотря,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	it lisibit'la	bike	106.84165017988667	107.91727128946977	it lisibit'la ħula ʁarʁalize buquwe	велосипеда колесо задело камень	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	boy	109.88715352224325	110.0671554222143	itija lisibit' arbikib	его велосипед упал.	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	itra	boy	111.61028413771108	112.08443548397628	itra arikib,	Он тоже упал,	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	protagonist	MED	il	boy	115.88694600372642	116.0362158719951	il ajzeče	Пока он еще не встал	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	secondary character	MED	illizeb	boy1	126.29045918370657	126.81290372264694	ca bišt'al duppra lebre illizeb,	один маленький мяч тоже был у него,	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	protagonist	MED	heldilini	boys	127.2960952339696	127.91951644850346	heldilini kumak baq'ib išis heldi qʷaˤrʔbe darʔes	они помогли ему эти груши собрать.	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	INDEP	ANIM	protagonist	PROX	išis	boy	129.03034640822258	129.32888614475993	heldilini kumak baq'ib išis heldi qʷaˤrʔbe darʔes	они помогли ему эти груши собрать.	mhb_pears_ptm_8.TextGrid	311
mhb	MED	ADNOM	INANIM	secondary character	MED_NP	heldi qʷaˤrʔbe	pears	129.620609084565	130.23524971861247	heldilini kumak baq'ib išis heldi qʷaˤrʔbe darʔes	они помогли ему эти груши собрать.	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	INDEP	ANIM	protagonist	PROX	iš	boy	134.69191348459893	134.92020857724512	iš ʡaˤrq'es waʔib	он начал уходить	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	INDEP	ANIM	protagonist	PROX	išija	boy	140.27803679134456	140.7258463961506	hanna uršbeze gub išis išija arbikibi q'aˤppa,	Теперь мальчики увидели ему его упавшую шляпу,	mhb_pears_ptm_8.TextGrid	311
mhb	MED	ADNOM	ANIM	secondary character	MED_COMPLEX_NP	hel duppičew urhuwe uʔubi uršilini	boy1	144.32721240021007	145.78488738820192	hel duppičew urhuwe uʔubi uršilini hel q'aˤppa barʔra-barʔile	этот на мячике который игрался мальчик эту шляпу собрал	mhb_pears_ptm_8.TextGrid	311
mhb	MED	ADNOM	INANIM	secondary character	MED_NP	hel q'aˤppa	hat	145.78488738820192	146.36546202131092	hel duppičew urhuwe uʔubi uršilini hel q'aˤppa barʔra-barʔile	этот на мячике который игрался мальчик эту шляпу собрал	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittize	boy	148.92517428947505	149.32469070160593	šwaˤt'ra ile ittize,	ему свистнул к нему	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittišu	boy	150.20667631775348	150.57546069818198	ittišu q'aˤppa ges waˤq'un,	шляпу отдать пошел,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittišu	boy	153.30136821647196	153.63063998471168	waˤq'un ittišu	к нему.	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	boy	153.8882539699595	154.47571255154025	ittini cacalis ca-ca qʷaˤrʔ gib išdilize, uršbes	Он каждому по одной груше дал им, мальчикам.	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	INDEP	ANIM	protagonist	PROX	išdilize	boys	156.01231413665894	156.4293917097626	ittini cacalis ca-ca qʷaˤrʔ gib išdilize, uršbes	Он каждому по одной груше дал им, мальчикам.	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	ADNOM	ANIM	protagonist	PROX_NP	išdi uršbe	boys	157.85747751524957	158.40187350540592	ʡuraʁa išdi uršbe čulal huni bucile	Потом эти мальчики своей дорогой	mhb_pears_ptm_8.TextGrid	311
mhb	PROX	INDEP	ANIM	protagonist	PROX	iš	boy	159.9202781504362	160.28028195037828	iš sunelal huni bucile	он своей дорогой	mhb_pears_ptm_8.TextGrid	311
mhb	MED	ADNOM	ANIM	protagonist	MED_NP	heldi uršbe	boys	163.51563619325978	164.19613118095523	hanna heldi uršbe bikib it qʷaˤrʔbe dirʔuwe uʔubi adamilišu, ite ʁʷet'išu	Теперь эти мальчики попали к тому который груши собирал мужчине, к тому дереву.	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	ADNOM	ANIM	protagonist	DIST_COMPLEX_NP	it qʷaˤrʔbe dirʔuwe uʔubi adamilišu	man	165.09175039056726	166.90933055125055	hanna heldi uršbe bikib it qʷaˤrʔbe dirʔuwe uʔubi adamilišu, ite ʁʷet'išu	Теперь эти мальчики попали к тому который груши собирал мужчине, к тому дереву.	mhb_pears_ptm_8.TextGrid	311
mhb	MED	INDEP	ANIM	protagonist	MED	ildilini	boys	168.56337147108496	169.06825484905255	ildilini illebadala cacula qʷaˤrʔ asra-ħasib,	Они оттуда ни одну грушу тоже не взяли,	mhb_pears_ptm_8.TextGrid	311
mhb	MED	ADNOM	ANIM	protagonist	MED_COMPLEX_NP	hel qʷaˤrʔbe dirʔuwe uʔubi adami	man	174.51094319238473	176.4251097384183	hel zamaja buħnab hel qʷaˤrʔbe dirʔuwe uʔubi adami,	в течение этого времени тот который груши собирал мужчина,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittize	man	181.38189039758456	181.64091752193315	ittize ħisab buhubʡaˤj itteb ca rač arbuʔri,	он заметил что там одна корзина пропала,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	it	man	186.76141047832888	186.95461701541785	t'ašle wizulle lewre it	стоял он.	mhb_pears_ptm_8.TextGrid	311
mhb	MED	ADNOM	ANIM	protagonist	MED_NP	ildi uršbe	boys	187.5685881039614	188.39396266968228	ʡuraʁa bak'ib ildi uršbe aqu, heldi ʜaˤballa urši,	Потом пришли эти мальчики туда, те три мальчика,	mhb_pears_ptm_8.TextGrid	311
mhb	MED	ADNOM	ANIM	protagonist	MED_NUM_NP	heldi ʜaˤballa urši	boys	189.0712223153923	190.31750449578522	ʡuraʁa bak'ib ildi uršbe aqu, heldi ʜaˤballa urši,	Потом пришли эти мальчики туда, те три мальчика,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	itdi	boys	192.3985995970002	192.6488461408624	ħule bizur itdi itdi qʷaˤrʔbeče,	посмотрели они на те груши,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	ADNOM	INANIM	secondary character	DIST_NP	itdi qʷaˤrʔbeče	pears	192.6488461408624	193.37324403098978	ħule bizur itdi itdi qʷaˤrʔbeče,	посмотрели они на те груши,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	protagonist	DIST	itdi	boys	194.97775028170096	195.403608435291	itdi ʡaˤrbaˤq'un,	они ушли,	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	it adamira	man	197.14495207795056	197.626972663153	it adamira nara itewal kalʔun	тот мужчина тоже еще там же остался.	mhb_pears_ptm_8.TextGrid	311
mhb	DIST	INDEP	ANIM	secondary character	DIST	itiče	girl	93.83517104839265	94.29176123368507	itiče aʁuhubleaˤdal	на нее засмотревшись,	mhb_pears_zkh_3.TextGrid	251
mhb	MED	INDEP	ANIM	protagonist	MED	hellis	boy	106.86326376528015	107.1705840823039	hanna hellis bikibi sik'al gubi	Теперь, увидев что с нем случилось,	mhb_pears_zkh_3.TextGrid	251
mhb	MED	ADNOM	ANIM	protagonist	MED_NP	il uršːilaˤ	boy	110.08757790308366	110.90417188831817	sunelal urtaq'une heldi, il uršːilaˤ urtaq'une duc'buq'uwe bakile,	самого этого мальчика друзья бегом прибежали,	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	ADNOM	INANIM	secondary character	BELOW_NP	iχ lisipit'ra	bike	118.9395523471272	119.95809968354872	iχ lisipit'ra aqbaq'ile,	тот велосипед тоже подняли,	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	INDEP	ANIM	protagonist	BELOW	iχ	boy	124.59354368440815	124.85696109899992	iχ hunew watur ʡaˤj	и провели его,	mhb_pears_zkh_3.TextGrid	251
mhb	PROX	ADNOM	ANIM	protagonist	PROX_NP	išdi uršbe	boys	128.53721097453555	129.15185160858303	hanna išdi uršbe ʡaˤrq'oˤlaʁle	Теперь, когда эти мальчики уходили,	mhb_pears_zkh_3.TextGrid	251
mhb	PROX	INDEP	ANIM	protagonist	PROX	išdilize	boys	131.6316631000331	132.20240083164862	hunħeb arbikile bargib ʡaˤj išdilize iχija q'aˤpa, išlapa...	на дороге нашли они упавшую шапку этого мальчика. Шляпу...	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	INDEP	ANIM	protagonist	BELOW	iχija	boy	133.83119851187442	134.30095956789643	hunħeb arbikile bargib ʡaˤj išdilize iχija q'aˤpa, išlapa...	на дороге нашли они упавшую шапку этого мальчика. Шляпу...	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	ADNOM	INANIM	secondary character	BELOW_NP	heχ išlapara	hat	137.14482739494798	138.5560501368507	heχ išlapara išdilize hunħeb bargibijaʁle	найдя эту шляпу на дороге,	mhb_pears_zkh_3.TextGrid	251
mhb	PROX	INDEP	ANIM	protagonist	PROX	išdilize	boys	138.5560501368507	139.29739719309364	heχ išlapara išdilize hunħeb bargibijaʁle	найдя эту шляпу на дороге,	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	INDEP	ANIM	protagonist	BELOW	iχize	boy	141.41432591251285	141.8182326148869	iχize šaˤt' ille	свиснув,	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	ADNOM	INANIM	secondary character	BELOW_NP	iχ išlapara	hat	144.63293015453434	145.33877705929308	gib ʡaˤj iχ išlapara iχdilini	и тдали шляпу,	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	INDEP	ANIM	protagonist	BELOW	iχdilini	boys	145.33877705929308	146.01049146650212	gib ʡaˤj iχ išlapara iχdilini	и тдали шляпу,	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	INDEP	ANIM	protagonist	BELOW	iχdilis	boy	146.48966601087113	147.2076730489603	iχdilis gib ʡaˤj iχ uršilini hari haris ca ca qʷar ra gib ʡaˤj.	а он дал им каждому по одной груше.	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	ADNOM	ANIM	protagonist	BELOW_NP	iχ uršilini	boys	147.65388083451327	148.28608262953352	iχdilis gib ʡaˤj iχ uršilini hari haris ca ca qʷar ra gib ʡaˤj.	а он дал им каждому по одной груше.	mhb_pears_zkh_3.TextGrid	251
mhb	BELOW	INDEP	ANIM	protagonist	BELOW	iχra	boy	150.51714285714286	151.13005404585036	iχra sunela hunħe ʡaˤraq'un ʡaˤj,	Он тоже своей дорогой уехал,	mhb_pears_zkh_3.TextGrid	251
mhb	PROX	INDEP	ANIM	protagonist	PROX	išdira	boys	152.52999413603152	153.00569780409091	išdira išedi išabaˤʜ bašuwe q'ulaleħe,	они тоже когда шли по дороге,	mhb_pears_zkh_3.TextGrid	251
mhb	DIST	INDEP	ANIM	protagonist	DIST	itize	man	160.84232855021895	161.21989351113382	urši itize guble agʷire ʡaˤj rač χes wak'ri.	он не видел, что мальчик приходил за корзиной.	mhb_pears_zkh_3.TextGrid	251
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	iddi uršbe	boys	165.19193535463347	165.91633324476086	iddi uršbe qʷarʔbera dukuwe	и, что мальчики поедая груши,	mhb_pears_zkh_3.TextGrid	251
mhb	DIST	ADNOM	ANIM	protagonist	DIST_NP	iddi uršbes	boys	169.8320038110546	170.37200951096773	tamašale iddi uršbes ʡaˤla adajra ħulewizur ʡaˤj	с удивлением вслед за этими мальчиками отец тоже посмотрел,	mhb_pears_zkh_3.TextGrid	251
mhb	PROX	INDEP	ANIM	protagonist	PROX	išdilis	boys	171.95945702065217	172.45983292281736	išdilis išdi qʷarʔbe kudaradal wara kʷedikiba nu ile.	им эти груши откуда достались подумав.	mhb_pears_zkh_3.TextGrid	251
mhb	PROX	ADNOM	INANIM	secondary character	PROX_NP	išdi qʷarʔbe	pears	172.45983292281736	173.19209034062007	išdilis išdi qʷarʔbe kudaradal wara kʷedikiba nu ile.	им эти груши откуда достались подумав.	mhb_pears_zkh_3.TextGrid	251
mhb	DIST	INDEP	ANIM	protagonist	DIST	iddira	boys	175.77648526077098	176.23527662488917	iddira sik'al agоriʔun kucle bašuwe itedi itebaˤʜ	Они тоже как нивчем не бывало	mhb_pears_zkh_3.TextGrid	251
mhb	MED	INDEP	ANIM	protagonist	MED	illija	man	17.69351557134718	18.057909661532474	illija buʔile leb baχča, kuta-kutaki χʷaˤlel ʁut'be	У него был сад, хорошие большие деревья	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	itija	man	27.214418967451607	27.750034377121555	qʷaˤrʔbela baχča buʔile leb itija, ʡaˤχil ʁut'bela	грушевый сад был у него. Хороших деревьев.	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittini	man	36.506760567109914	36.8755449475384	duχile ler ittini sunesal dijal qʷaˤrʔbe dixes ʡaˤj,	понес он собой свои груши поставить,	mhb_pears_zlm_9.TextGrid	472
mhb	DIST	INDEP	ANIM	protagonist	DIST	ittija	man	52.214541975311064	52.75454767522421	urcuwa daq'ibi ganzurbera duʔile ler ʡaˤj ittija speciʔalnɨj ʁut'beče iqul	деревянная лестница была у него специальная чтобы на деревья подниматься	mhb_pears_zlm_9.TextGrid	472
